frankly I'll be honest, Chouard he's a good guy he has ideas 
1983 concerning the rights and obligations of officials, s is expressed this 
 In an article published on 1 February 2008, he said that 
on 1 February 2008, he said that their status gives freedom of 
said that their status gives freedom of opinion to public officials and 
freedom of opinion to public officials and that "the reserve requirement is 
officials and that "the reserve requirement is not in the general status 
requirement is not in the general status and, to [his] knowledge, in 
general status and, to [his] knowledge, in no particular civil servant status 
yes, I saw your link the first time you've posted ok It 
everything is complicated in an area where handling our guardianship is evident 
area where handling our guardianship is evident and where the media do 
is evident and where the media do not make their information work 
I just do not have the desire or the time to go 
the desire or the time to go freedom of opinion, but certainly 
to go freedom of opinion, but certainly the right to vote? if 
but certainly the right to vote? if officials lose the right to 
vote? if officials lose the right to vote while they were official 
well you do as you feel it, no problem, but thank you 
feel it, no problem, but thank you not to disseminate false information 
thank you not to disseminate false information on a "reserve duty" that 
@Dzonokwa "Spread misinformation" I just gave a link that comes from the 
gave a link that comes from the source (the state) which itself 
 I'm not an expert and have not claimed, I was only 
and have not claimed, I was only answering a question put to 
rho aut hey! No offense to you, but it is an area 
to you, but it is an area I've read so much misinformation 
an area I've read so much misinformation and where misinformation is so 
much misinformation and where misinformation is so much in the sense of 
is so much in the sense of criminalization of social movements, it 
sense of criminalization of social movements, it is not citing a statute 
movements, it is not citing a statute without dig the question that 
